2017 11  11  10  39  6.789     73.149    150.000   1.70      K4XI7UA   
2017 11  11  10  43  6.807     73.156    150.000   1.70      Q2XB9UB   
2017 11  11  11  21  6.807     73.147    142.000   2.20      GNP2H4Q   
2017 11  11  12  20  6.804     73.124    152.100   1.70      S4ZEFD7   
2017 11  11  12  21  6.811     73.138    150.200   2.20      6FNNULS   
2017 11  11  13  50  6.771     73.120    148.500   1.80      ATBLU2E   
2017 11  11  13  50  6.811     73.149    148.000   1.80      NYCV8QR   
2017 11  11  14  43  6.565     73.547    108.200   1.80      LIQNLMY   
2017 11  11  14  45  2.730     75.056    2.000     4.80      BFLF13R   
2017 11  11  14  51  2.641     74.701    18.400    1.80      OY0XJIL   
2017 11  11  14  58  2.723     75.044    4.000     1.70      OEK28IV   
2017 11  11  15  0   2.734     75.055    4.500     1.20      8JF0DJM   
2017 11  11  15  4   2.714     75.017    4.000     2.10      QMO2OLU   
2017 11  11  15  59  6.744     73.151    126.000   1.50      ADVGY4G   
2017 11  11  16  44  2.727     75.074    4.100     1.50      088SYP3   
2017 11  11  17  15  6.726     73.216    145.100   1.50      2D4XS4O   
2017 11  11  17  17  5.252     77.652    52.000    2.10      REYUO7G   
2017 11  11  17  22  6.749     73.150    141.400   1.10      KIYPU8Y   
2017 11  11  17  54  6.558     73.762    88.000    1.50      7BXEWUE   
2017 11  11  17  56  5.409     72.934    0.000     1.90      PCB2Z28   
2017 11  11  18  54  4.905     78.350    38.200    2.40      HIE6Y7D   
2017 11  11  19  53  5.908     73.750    107.400   1.30      PLP4L36   
2017 11  11  20  10  6.835     73.138    137.400   1.20      KMG86NX   
2017 11  11  20  14  6.673     74.072    4.000     1.40      COIWGNK   
2017 11  11  20  29  10.543    72.940    2.400     1.90      AORGWSJ   
2017 11  11  21  23  6.805     73.142    144.400   1.80      1B19VPA   
2017 11  11  21  52  6.798     73.139    145.000   1.90      ESKRZ1F   
2017 11  11  22  39  6.355     73.350    129.900   2.00      SIDRRQF   
2017 11  11  22  45  7.067     73.998    80.000    2.30      3GK1835   
2017 11  11  23  13  7.743     73.061    154.300   1.80      X42BOJI   
2017 11  11  23  39  6.774     73.138    132.000   1.80      6D1V6H5   
2017 11  11  23  49  4.759     74.693    4.300     1.00      SAMQ5S9   
2017 11  12  0   3   6.799     73.136    144.100   1.90      MI67YKW   
2017 11  12  0   10  6.794     73.173    145.500   1.60      XX3FF0J   
2017 11  12  1   37  10.360    72.858    2.300     1.60      Y4AH00C   
2017 11  12  1   54  6.524     72.065    0.000     2.10      DGUYKJM   
2017 11  12  1   56  6.830     73.148    148.900   2.70      F9CDHCT   
2017 11  12  2   12  6.843     73.134    154.400   1.40      4W3HPO0   
2017 11  12  2   46  6.797     73.138    142.100   1.70      G8S65QJ   
2017 11  12  3   42  6.811     73.039    148.500   1.20      023VQDN   
2017 11  12  4   26  6.796     73.177    143.500   1.30      5QYQ6X7   
2017 11  12  4   53  10.348    72.810    0.000     1.60      2O6IUIH   
2017 11  12  4   54  6.810     73.407    124.000   1.60      48EQS2F   
2017 11  12  4   57  6.746     73.149    147.100   1.60      A4VX8S8   
2017 11  12  5   1   6.804     73.133    152.200   1.70      7SQAHI6   
2017 11  12  5   34  7.750     75.248    22.700    1.50      8T7XVGR   
2017 11  12  5   37  3.414     74.803    23.700    2.10      0MUFW7Q   
2017 11  12  5   55  5.953     73.696    120.300   1.20      LBU3F9B   
2017 11  12  6   2   5.996     74.143    85.200    1.10      N6WKP3R   
2017 11  12  6   3   6.719     73.274    150.000   1.20      LDX8KP3   
2017 11  12  6   11  6.791     73.130    146.000   1.70      DUX3WT6   
2017 11  12  7   22  10.611    75.029    28.500    2.10      KE84IKM   
2017 11  12  7   30  6.873     76.140    0.000     2.50      3R71S3D   
2017 11  12  7   59  7.304     76.580    0.000     1.70      LCJ7Q42   
2017 11  12  9   37  8.839     77.515    39.700    2.10      H854QG8   
2017 11  12  9   59  6.801     73.148    149.700   1.50      W291L93   
2017 11  12  10  14  5.360     72.892    4.000     1.30      T3HEOCL   
2017 11  12  10  16  3.736     76.200    143.400   1.10      KS78P3C   
2017 11  12  10  46  6.795     73.141    149.000   2.30      E5T60MY   
2017 11  12  11  10  7.310     73.902    9.200     1.00      CIQS2ZR   
2017 11  12  11  15  8.630     73.131    139.800   1.80      IVWQXOT   
2017 11  12  11  44  6.789     73.156    141.900   1.80      2EZDII4   
2017 11  12  11  53  7.422     77.189    58.000    2.70      W5VIC44   
2017 11  12  13  4   6.772     73.209    146.000   1.20      42ZK8K1   
2017 11  12  13  41  6.799     73.155    142.700   2.00      QP2FKN4   
2017 11  12  14  31  2.714     75.017    8.000     1.60      BSOBUVX   
2017 11  12  14  49  5.207     74.725    19.900    1.10      7L0WDDB   
2017 11  12  14  59  6.672     74.091    0.100     1.30      70OPKL9   
2017 11  12  15  50  6.782     73.128    140.000   1.90      1BCONPT   
2017 11  12  16  22  2.113     75.635    21.100    0.80      ZL7AHM5   
2017 11  12  19  15  6.797     73.084    144.000   1.30      DG9QBXR   
2017 11  12  19  42  6.683     74.095    20.700    1.00      2ZGQCWN   
2017 11  12  20  0   6.754     73.173    143.500   1.40      GQ4RDFH   
2017 11  12  21  19  6.491     73.708    95.400    1.10      BZN32JW   
2017 11  12  21  49  2.719     75.013    4.000     1.80      CU4V8RV   
2017 11  12  22  4   5.260     73.741    142.000   1.30      91JIVMB   
2017 11  12  22  11  6.765     73.122    148.400   1.40      5JW5WTU   
2017 11  12  22  17  2.682     74.988    5.000     2.40      1MEYH6N   
2017 11  12  23  25  7.155     76.335    0.000     1.90      ZXPW9CD   
2017 11  12  23  57  6.640     73.540    110.100   1.10      U455KDJ   
2017 11  13  0   30  6.785     73.129    141.000   1.80      D7LAC63   
2017 11  13  0   53  5.559     76.870    4.000     2.50      MJR4DUF   
2017 11  13  2   15  6.079     73.328    166.000   1.60      BQ7375A   
2017 11  13  2   49  6.800     73.163    149.900   2.60      NDX2U7F   
2017 11  13  3   5   10.108    73.806    66.400    1.80      UADMCCZ   
2017 11  13  3   15  5.715     73.937    104.700   1.30      RREK6NJ   
2017 11  13  4   22  1.853     76.156    3.700     1.80      OHWXECN   
2017 11  13  5   46  5.707     74.089    104.900   1.00      XS5BLB3   
2017 11  13  6   44  6.775     73.137    146.000   1.30      EH2XIDL   
2017 11  13  6   53  6.783     73.131    145.400   1.80      7HQM8UN   
2017 11  13  7   20  6.909     78.052    16.400    2.20      7KUPDGU   
2017 11  13  8   3   6.826     73.135    152.200   2.30      Y6H2SA6   
2017 11  13  8   10  6.815     73.174    148.400   1.00      W8IIT1E   
2017 11  13  8   11  6.753     73.192    143.900   1.10      JPGCZPE   
2017 11  13  8   35  6.787     73.164    144.000   1.50      ZA73U3P   
2017 11  13  9   15  6.745     73.154    153.200   1.20      II3IUPN   
2017 11  13  9   58  6.674     73.210    154.200   1.00      RW1PUF7   
2017 11  13  10  42  4.152     74.297    0.000     2.40      IVY0MF1   
2017 11  13  10  53  4.709     76.118    92.000    1.50      8007XKE   
2017 11  13  12  45  6.779     73.174    132.700   1.20      EEQS7F3   
2017 11  13  13  13  6.814     73.102    149.900   1.60      GRY2WHU   
2017 11  13  13  36  6.775     73.169    132.900   1.50      GSOFONV   
2017 11  13  14  13  6.765     73.117    144.000   1.80      AWYP14Y   
2017 11  13  14  36  8.821     73.738    94.900    2.20      UTHL91G   
2017 11  13  14  59  6.792     73.144    140.900   1.70      4UQAZYE   
2017 11  13  15  3   6.798     73.174    142.000   1.80      6W4IDK7   
2017 11  13  15  17  5.259     73.736    145.800   1.50      WDZ400W   
2017 11  13  15  39  5.142     76.617    31.300    1.40      TI34LWJ   
2017 11  13  15  56  2.457     75.270    4.000     1.70      7DQPH0S   
2017 11  13  16  27  4.714     76.780    45.600    1.30      XVY6PS9   
2017 11  13  17  1   6.740     73.294    134.400   1.00      IZ12GJX   
2017 11  13  17  7   6.747     73.109    137.800   1.50      R0FMBVT   
2017 11  13  17  19  6.759     73.151    139.300   1.90      ZMDGW78   
2017 11  13  17  21  6.467     73.548    103.000   1.30      QEODN0I   
2017 11  13  17  55  0.450     76.042    3.300     2.90      8GGCFZF   
2017 11  13  18  20  5.280     73.758    145.400   1.30      Q2RS51W   
2017 11  13  20  36  7.453     72.054    2.000     2.40      B6IS7PU   
2017 11  13  20  36  2.720     75.040    3.500     1.70      KKBWUS3   
2017 11  13  23  11  6.823     73.154    149.800   2.80      IW89UE2   
2017 11  13  23  45  6.647     74.077    9.500     1.60      PRRBB9R   
2017 11  13  23  52  6.768     73.132    151.900   1.20      KBQHFFX   
2017 11  14  0   19  6.862     73.120    143.300   1.30      OJZ8E61   
2017 11  14  0   22  6.784     76.829    2.200     1.60      QGUHOWQ   
2017 11  14  1   3   6.784     73.138    150.000   1.60      WR9122G   
2017 11  14  1   50  6.792     73.157    140.000   1.80      XYT4EOM   
2017 11  14  2   16  11.852    73.510    3.900     2.00      AGXTJLH   
2017 11  14  2   40  6.824     73.126    150.900   2.50      AZHU3Z2   
2017 11  14  3   19  6.842     73.138    150.500   3.10      ICV1YLP   
2017 11  14  4   2   5.600     74.192    0.000     0.90      W3INFA4   
2017 11  14  5   1   2.825     74.944    1.700     1.90      7WAVUC4   
2017 11  14  6   20  3.891     71.454    4.100     3.20      83X7PU9   
2017 11  14  6   31  2.293     75.669    1.500     1.60      XD8GRFK   
2017 11  14  6   37  7.235     76.269    0.000     1.40      HZYOXHY   
2017 11  14  6   56  3.953     76.302    121.600   1.50      SJPBN8W   
2017 11  14  8   10  6.862     73.122    152.000   3.30      GUD5EZK   
2017 11  14  8   14  6.784     73.121    146.600   1.30      L87PMS2   
2017 11  14  8   23  6.743     73.138    145.300   0.90      NYBKBCN   
2017 11  14  8   45  6.679     73.161    146.800   1.00      PO7O0EH   
2017 11  14  8   56  6.743     73.132    145.800   1.10      3ALAQ1J   
2017 11  14  9   1   3.854     71.528    0.000     1.60      4KNKV3I   
2017 11  14  9   22  1.064     77.202    0.400     2.10      6R4O886   
2017 11  14  9   32  6.844     73.232    137.700   0.90      Q9OGZO5   
2017 11  14  10  3   6.806     73.121    148.700   1.20      NXM1DK9   
2017 11  14  10  20  6.808     73.149    138.000   1.50      NPV40CH   
2017 11  14  10  21  6.798     73.134    143.300   1.70      ESZ9P1N   
2017 11  14  11  7   3.792     71.607    7.100     1.50      56EH9YB   
2017 11  14  11  11  6.783     73.144    142.000   1.00      S6W7R0G   
2017 11  14  12  44  6.811     73.129    146.300   1.60      6KX6DRB   
2017 11  14  13  0   6.837     73.196    124.000   1.40      F08MYXN   
2017 11  14  13  36  9.027     74.150    26.100    2.20      3BT3V56   
2017 11  14  13  54  6.766     73.124    147.600   1.70      6BO3X9W   
2017 11  14  14  1   6.766     73.152    141.200   2.10      WF2FK2G   
2017 11  14  14  7   6.792     73.151    146.500   1.70      QYXHNND   
2017 11  14  14  43  6.791     73.139    141.400   1.70      FPDSXIC   
2017 11  14  15  5   6.773     73.190    133.600   1.90      W8EUYM3   
2017 11  14  15  31  6.785     73.142    142.000   2.40      P7RJ0OT   
2017 11  14  15  58  3.426     74.193    8.000     1.70      WFERVXI   
2017 11  14  16  3   7.380     75.161    4.000     1.60      4WQ5ALX   
2017 11  14  16  7   6.810     73.226    135.100   1.10      AZ33E07   
2017 11  14  16  50  8.348     72.967    121.200   2.10      7GHFPSQ   
2017 11  14  19  7   1.226     78.718    87.700    2.50      BDLZ5FZ   
2017 11  14  19  25  4.222     75.424    5.500     1.40      LIJQRSK   
2017 11  14  19  27  3.051     74.844    8.800     1.60      N8N8VH0   
2017 11  14  21  45  3.382     74.793    20.400    1.70      3QN5PXJ   
2017 11  14  22  23  6.812     73.140    135.300   1.20      O0DS87A   
2017 11  14  22  36  6.665     74.075    2.000     2.50      Z2TGLQS   
2017 11  14  22  52  6.655     74.083    19.100    1.20      EG5IAEJ   
2017 11  14  23  6   6.642     74.071    8.000     1.40      HBBHSSO   
2017 11  14  23  51  6.809     73.170    149.400   2.00      2OMH2DI   
2017 11  15  1   13  6.870     73.058    140.600   1.70      D42GUE8   
2017 11  15  1   24  6.804     73.098    149.800   1.70      6H1VSP0   
2017 11  15  2   7   6.422     73.552    4.000     2.30      O2TVLLZ   
2017 11  15  2   12  3.816     76.149    159.500   4.20      PLMMSVJ   
2017 11  15  2   19  5.865     73.844    116.600   1.60      9DTFGRM   
2017 11  15  3   31  6.784     73.092    152.400   1.60      W1I9HNK   
2017 11  15  4   21  5.842     73.750    114.800   1.30      NE2RASO   
2017 11  15  4   25  6.779     73.163    142.800   1.40      UVYFFE3   
2017 11  15  4   29  5.209     72.962    4.000     1.90      VN9LAGW   
2017 11  15  5   32  2.382     75.546    17.100    1.60      O1221WG   
2017 11  15  6   56  6.844     73.156    152.500   2.90      LFYMTVG   
2017 11  15  7   2   6.800     73.128    147.600   1.40      G1K3GFV   
2017 11  15  7   25  6.832     73.138    151.100   2.70      U75CSQH   
2017 11  15  9   48  2.178     75.634    23.000    1.40      J6916VH   
2017 11  15  10  1   6.632     72.884    137.200   1.10      09P6I08   
2017 11  15  10  12  6.455     73.777    72.700    1.00      3HDIM27   
2017 11  15  10  31  6.737     73.183    137.700   1.20      DQZ4DHF   
2017 11  15  11  6   5.574     73.849    118.600   0.90      GE0XG4G   
2017 11  15  11  41  7.316     74.702    4.000     2.40      Z5CWZ3C   
2017 11  15  12  19  6.865     73.116    144.000   1.20      Q6BBJPC   
2017 11  15  12  33  6.403     73.117    148.000   1.10      QDIRVML   
2017 11  15  12  50  6.761     73.185    146.200   1.50      AL5O2RD   
2017 11  15  14  25  4.343     76.258    123.800   2.00      09K8PEB   
2017 11  15  14  55  4.810     76.249    98.900    1.40      CB821T3   
2017 11  15  15  24  6.799     73.166    141.800   1.50      JCYOS11   
2017 11  15  16  24  6.736     73.193    140.300   1.20      IAVTJQ0   
2017 11  15  16  44  4.461     75.631    5.500     0.80      1TRZSNO   
2017 11  15  16  48  6.758     73.219    136.500   1.30      W4486EM   
2017 11  15  16  59  6.857     73.304    112.900   1.60      JCK58V8   
2017 11  15  18  0   7.792     73.224    127.800   1.70      4OMS0XS   
2017 11  15  18  8   4.682     74.749    10.000    1.40      10C3888   
2017 11  15  18  38  1.951     75.900    4.700     0.80      0Z29TIZ   
2017 11  15  19  31  5.950     73.964    101.500   1.10      VU66AOE   
2017 11  15  21  47  5.745     73.964    97.900    1.20      GWG77GC   
2017 11  15  22  2   6.789     73.171    141.600   1.50      2A3LLRI   
2017 11  15  22  13  5.415     73.803    136.800   1.40      5AQY7GT   
2017 11  15  22  43  6.589     73.562    106.100   2.40      BKQ4KAB   
2017 11  15  22  49  5.733     72.600    0.000     1.70      G6WNUA0   
2017 11  15  23  13  2.257     75.681    11.000    1.30      65XW9BZ   
2017 11  15  23  17  10.570    72.822    108.400   1.40      VEQ0GBZ   
2017 11  15  23  38  3.402     76.407    107.100   0.90      KLB3Y56   
2017 11  15  23  42  7.651     74.181    4.400     1.40      CFLVELI   
2017 11  15  23  49  6.866     74.723    6.800     1.40      HB8K3QU   
2017 11  16  0   56  4.755     76.187    89.200    4.00      CBGFF7C   
2017 11  16  2   0   6.775     73.133    146.400   1.40      A4MIRDJ   
2017 11  16  3   20  5.250     74.715    51.500    1.00      EY21C78   
2017 11  16  3   33  7.188     78.031    13.500    2.40      K3QMIEZ   
2017 11  16  3   37  7.163     72.065    5.300     1.40      E16S6VJ   
2017 11  16  4   1   1.855     76.243    1.000     2.90      0213A1T   
2017 11  16  4   8   6.555     72.577    30.000    1.50      MOJV3W6   
2017 11  16  4   28  6.783     73.153    142.700   1.20      743OTNE   
2017 11  16  4   46  6.796     73.134    144.600   0.90      OY4T3TW   
2017 11  16  6   7   7.760     77.314    22.400    2.20      9E4003G   
2017 11  16  7   14  6.853     73.143    145.700   1.40      T3QBNMA   
2017 11  16  7   27  6.910     73.319    120.000   2.80      EHVKNP5   
2017 11  16  7   39  6.805     73.177    147.000   1.60      W51EXY7   
2017 11  16  7   56  4.291     76.703    86.500    1.50      EIXT5NW   
2017 11  16  8   1   3.930     71.485    0.000     2.50      C6UOUGQ   
2017 11  16  8   13  6.811     73.163    148.000   1.80      VAZJFBR   
2017 11  16  8   14  3.456     79.072    39.500    1.80      7CFBY3L   
2017 11  16  8   33  5.287     73.741    153.100   1.40      S6YFBL7   
2017 11  16  8   42  6.841     73.120    148.600   3.20      AGBNFMY   
2017 11  16  8   54  6.808     73.130    146.000   1.60      K1971G8   
2017 11  16  9   5   6.540     73.564    109.600   1.60      ZC49BXO   
2017 11  16  9   44  6.829     73.110    143.500   2.10      7W3DBTM   
2017 11  16  10  14  6.799     73.191    143.100   1.20      EWRDI43   
2017 11  16  10  17  1.858     76.235    4.000     1.50      WAQZKZD   
2017 11  16  10  26  10.908    73.237    73.900    2.30      BT8DXZN   
2017 11  16  10  36  1.390     78.452    88.300    2.60      RMPHWZ1   
2017 11  16  11  14  7.989     76.019    20.800    1.40      MCFCDTR   
2017 11  16  11  22  2.266     75.777    1.900     1.70      10YPYWN   
2017 11  16  11  51  5.962     74.076    83.500    1.30      I1X84Z7   
2017 11  16  12  9   6.782     73.152    138.800   1.20      0CND36P   
2017 11  16  12  21  6.832     73.261    131.600   1.00      H4SJP5F   
2017 11  16  13  19  6.796     73.224    134.300   1.50      5Z32OJR   
2017 11  16  14  36  6.788     73.190    138.900   2.20      CFF3C6T   
2017 11  16  16  11  6.858     73.123    144.000   1.40      IEI4JIP   
2017 11  16  16  12  6.421     73.621    89.700    1.40      ZSI5YUO   
2017 11  16  17  2   6.765     73.161    143.000   1.70      J2CNKVI   
2017 11  16  17  31  6.786     73.163    134.700   1.80      6226YQX   
2017 11  16  19  11  6.835     73.176    138.600   2.80      I3T78Q9   
2017 11  16  19  29  6.793     73.165    142.600   1.50      J9B12V2   
2017 11  16  19  37  5.787     76.195    39.600    1.50      N2AOO6A   
2017 11  16  19  37  5.673     76.107    27.800    1.70      RIKW0R8   
2017 11  16  20  5   2.391     75.373    17.300    1.50      88ZDEZD   
2017 11  16  21  30  10.202    73.330    2.600     2.50      0H6QQUW   
2017 11  16  21  54  6.821     73.196    144.600   1.40      GZVXGHR   
2017 11  16  22  9   5.261     73.757    141.500   1.80      77RRC89   
2017 11  16  22  16  6.807     73.153    144.000   2.00      0V5Q8XQ   
2017 11  16  22  24  7.389     77.037    23.600    1.60      8EEBMD1   
2017 11  16  23  29  6.793     73.123    145.200   2.30      0C0HYF2   
2017 11  17  0   23  6.770     73.151    138.900   1.60      31A6LYX   
2017 11  17  0   44  5.432     73.791    135.600   2.10      TDIHM28   
2017 11  17  0   52  6.721     73.123    139.200   1.60      TNX7HEN   
2017 11  17  1   7   6.259     73.581    114.700   1.00      H2YX1XB   
2017 11  17  1   15  2.245     75.355    4.000     1.40      1HEB423   
2017 11  17  1   20  1.898     76.042    0.000     1.90      M2IW7NR   
2017 11  17  2   3   6.800     73.197    134.000   1.30      YYNRYR0   
2017 11  17  3   14  5.239     73.707    139.200   1.40      7M5H8N1   
2017 11  17  3   46  6.759     73.128    134.900   1.50      22PSC5N   
2017 11  17  4   11  2.033     75.936    2.200     1.30      SUQ9X5F   
2017 11  17  4   40  6.768     73.174    142.000   1.90      UHCAXJI   
2017 11  17  5   55  6.775     73.162    132.000   1.60      TW3JRPY   
2017 11  17  6   1   6.909     73.344    111.300   2.10      0Z62GHZ   
2017 11  17  6   27  4.722     78.206    50.000    1.90      AZ1AM23   
2017 11  17  6   54  4.754     76.132    113.200   1.70      R5EFQKV   
2017 11  17  8   9   11.087    73.712    2.000     1.70      OW8JU0N   
2017 11  17  8   27  6.878     73.170    147.100   3.50      D6UULP2   
2017 11  17  9   33  6.583     73.413    111.800   1.70      EHVH39K   
2017 11  17  9   34  4.052     76.630    58.400    1.80      1S1NGUK   
2017 11  17  10  54  6.601     73.742    82.500    1.30      2T5CWUF   
2017 11  17  11  57  1.984     75.488    0.000     1.50      AZ79BYC   
2017 11  17  13  11  6.844     73.141    149.700   3.10      ZUXDLTG   
2017 11  17  15  27  3.839     76.849    107.400   3.10      X4TK3PQ   
2017 11  17  15  34  6.766     73.127    143.100   1.60      L86UKMV   
2017 11  17  15  47  1.914     75.976    15.700    1.60      T68BYPL   
2017 11  17  17  7   2.661     75.702    3.500     1.30      IF1DG27   
2017 11  17  17  39  1.884     77.060    8.700     1.60      MGPMC69   
2017 11  17  19  51  5.932     73.763    114.000   1.30      S8YDMJZ   
2017 11  17  21  37  7.643     72.905    175.700   1.60      YZW7H6N   
2017 11  17  21  53  7.688     76.544    48.000    1.80      9N3F8FD   
2017 11  17  23  0   6.807     73.166    140.000   1.80      48UE8NM   
2017 11  17  23  33  6.556     73.555    109.100   1.80      88HUKYR   
2017 11  17  23  42  3.108     79.285    72.000    2.50      UYK0W4N   
2017 11  17  23  52  6.887     73.162    148.000   2.00      2WNH69R   
2017 11  17  23  54  1.940     75.940    16.300    1.00      OEVAKC5   
2017 11  18  0   19  6.791     73.159    143.900   1.70      VY81068   
2017 11  18  0   23  6.812     73.168    144.100   1.20      MTCQM1X   
2017 11  18  1   11  8.998     73.896    8.000     2.10      SWJYB0E   
2017 11  18  1   18  6.775     73.135    146.400   1.30      S1625SV   
2017 11  18  1   19  6.751     73.203    140.800   1.30      D65KMKQ   
2017 11  18  1   26  6.772     73.130    139.100   1.30      FC12Z83   
2017 11  18  1   32  6.442     75.712    24.700    1.50      YBWPYXS   
2017 11  18  1   57  6.793     73.179    136.000   1.50      UQ9E2OB   
2017 11  18  2   12  5.887     73.616    125.000   2.00      BJCIRM5   
2017 11  18  2   24  6.778     73.135    150.400   1.20      Z8ZNLLE   
2017 11  18  2   26  2.721     75.018    4.000     1.50      GD9XJCS   
2017 11  18  4   28  4.620     76.202    102.200   2.00      RKVIZJI   
2017 11  18  5   11  6.806     73.193    137.300   1.80      EZQKK4T   
2017 11  18  5   21  6.791     73.160    140.600   1.50      SE30O2R   
2017 11  18  5   27  4.105     77.961    57.200    1.70      O9V0AT9   
2017 11  18  5   33  2.648     74.363    2.900     1.20      EJ9GJA6   
2017 11  18  5   54  8.476     71.721    0.100     4.80      DS0Y640   
2017 11  18  6   5   8.416     71.861    4.000     2.30      SFN9K8J   
2017 11  18  6   13  6.814     73.194    146.500   1.60      DC4FWKA   
2017 11  18  6   13  5.280     73.766    151.400   2.10      X0695IE   
2017 11  18  6   30  4.776     73.454    0.000     1.60      GRF5XWQ   
2017 11  18  7   4   8.415     71.874    0.100     2.30      3AZSAXH   
2017 11  18  7   30  8.377     71.863    0.000     3.20      JEGVSGZ   
2017 11  18  7   47  6.853     76.691    1.100     1.90      YW8VWFH   
2017 11  18  7   48  5.305     75.518    4.000     2.20      83KIJ3X   
2017 11  18  7   48  5.322     75.527    0.000     2.20      NBMFC80   
2017 11  18  8   1   8.373     71.911    0.000     2.40      ZOCP3XY   
2017 11  18  8   3   5.283     73.944    126.000   1.60      Y9GBNQ6   
2017 11  18  8   49  6.843     73.129    141.300   1.80      SG17D2Z   
2017 11  18  9   21  8.422     72.028    0.000     2.00      L4DQAWV   
2017 11  18  9   28  8.408     71.981    0.000     2.40      AKZS8PI   
2017 11  18  10  10  6.834     73.145    150.200   2.00      9P3M9I6   
2017 11  18  10  10  6.791     73.131    148.000   2.00      FEXQWUC   
2017 11  18  10  14  6.393     73.636    110.000   1.40      BX01ZN9   
2017 11  18  10  40  2.168     75.601    14.000    1.50      3FYM237   
2017 11  18  10  42  10.549    73.399    4.000     1.20      389A6AN   
2017 11  18  11  5   6.702     73.347    117.400   1.50      V6MNAHW   
2017 11  18  12  38  10.362    73.597    70.900    2.00      4K7GUTF   
2017 11  18  13  4   2.894     74.637    3.900     1.60      JEVLGXE   
2017 11  18  13  7   9.722     75.596    24.500    2.30      VV3YC34   
2017 11  18  13  17  6.739     73.181    140.000   1.60      BBL5TFJ   
2017 11  18  15  2   6.728     73.132    137.800   1.70      NTWX7WR   
2017 11  18  15  13  2.038     75.759    2.300     0.80      QD80XHJ   
2017 11  18  17  6   7.381     73.171    130.500   2.10      K7RRLIK   
2017 11  18  17  58  10.553    73.415    20.000    1.40      JV50JE3   
2017 11  18  18  19  6.808     73.157    133.100   1.60      I9OI0SE   
2017 11  18  18  36  6.825     73.145    144.900   1.60      8X8ZLYT   
2017 11  18  19  17  6.846     73.163    139.200   2.60      L0XB73K   
2017 11  18  20  14  8.401     71.965    0.000     2.20      NQUGKS3   
2017 11  18  20  48  1.952     75.932    30.500    0.90      XOVPFS9   
2017 11  18  21  19  8.420     71.898    0.000     2.30      45FGONT   
2017 11  18  21  27  6.882     73.088    162.700   2.40      L46UD1U   
2017 11  18  22  31  6.952     73.045    161.600   2.10      L8W6H3L   
2017 11  18  23  30  8.391     71.909    6.500     1.90      KVWQSAS   
2017 11  18  23  33  5.701     72.702    5.900     1.60      861U217   
2017 11  18  23  49  3.045     71.437    10.000    2.70      F64CYWB   
2017 11  19  0   40  6.825     73.109    143.800   2.30      1G61YZN   
2017 11  19  1   33  3.541     76.803    0.000     2.40      J20T071   
2017 11  19  1   58  8.377     71.834    0.000     2.40      CSW97C8   
2017 11  19  2   8   6.347     72.284    3.000     2.10      R4AA9CT   
2017 11  19  2   44  12.142    71.534    19.700    2.80      4WGGUP4   
2017 11  19  4   18  6.812     73.160    144.600   1.40      HQ4B313   
2017 11  19  6   6   6.895     73.121    152.200   1.50      FXMAC5Z   
2017 11  19  6   38  6.751     73.155    142.700   1.30      OJDZKWJ   
2017 11  19  7   9   6.845     73.130    145.300   2.30      BXXAIRW   
2017 11  19  8   55  6.723     73.151    149.400   1.50      GPCKQS4   
2017 11  19  9   12  6.729     73.150    141.500   1.20      VHRVYHM   
2017 11  19  9   52  6.822     73.141    147.500   2.30      5276UQ6   
2017 11  19  10  23  6.799     73.177    140.000   1.90      DXOEX98   
2017 11  19  10  24  6.459     73.506    111.100   1.20      X5GXQY9   
2017 11  19  10  48  7.186     73.730    89.600    1.40      QKMRMSA   
2017 11  19  11  25  6.817     73.208    135.000   1.70      ZL5FC67   
2017 11  19  12  7   7.291     73.461    99.200    2.00      IVJHY17   
2017 11  19  14  55  4.775     74.775    4.000     2.00      DO9QA8A   
2017 11  19  14  58  2.721     74.931    32.100    1.40      U535G88   
2017 11  19  15  6   7.091     72.248    16.800    1.90      IXTWRWA   
2017 11  19  15  10  6.797     73.193    143.200   1.10      96WNSSN   
2017 11  19  16  11  5.408     73.789    130.700   1.40      8YA0HF5   
2017 11  19  16  27  8.427     71.983    4.000     1.80      4QFHR8V   
2017 11  19  16  52  6.826     73.159    139.000   2.50      TE99VQ4   
2017 11  19  17  1   6.843     73.170    147.600   1.00      IAFQTA6   
2017 11  19  17  36  6.791     73.100    142.100   1.20      7CDKG28   
2017 11  19  17  53  6.782     72.204    51.500    3.20      GZT6KPR   
2017 11  19  18  3   4.376     75.300    0.600     1.00      UY8P2GV   
2017 11  19  18  16  6.762     72.210    32.100    2.00      ABLMQQ3   
2017 11  19  19  35  6.803     73.178    138.800   2.70      ARACCT7   
2017 11  19  20  42  6.770     73.154    141.400   2.10      LHKW0EN   
2017 11  19  21  36  7.391     73.209    132.500   1.20      F72KSID   
2017 11  19  23  49  6.168     73.481    121.900   1.10      Z1QHW2G   
2017 11  19  23  59  6.806     73.177    143.500   1.90      G4HDPWD   
2017 11  20  0   41  6.803     73.160    136.300   1.10      J6IZUGC   
2017 11  20  1   17  5.621     74.034    112.000   1.20      FCOTC7Z   
2017 11  20  1   41  6.811     73.151    142.000   1.90      5GDV5AF   
2017 11  20  3   20  6.848     73.113    143.100   1.40      O0LS9H2   
2017 11  20  3   35  5.975     73.666    115.100   1.30      29RMCVE   
2017 11  20  3   54  7.115     76.224    0.300     0.80      4X9HFHH   
